entry,base_smiles,ligand_smiles,solvent_smiles,concentration,temp_c,electrophile_smiles,nucleophile_smiles,product_smiles,yield
2280,O=C([O-])C(C)(C)C.[K+],COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,17.03
2281,O=C([O-])C(C)(C)C.[K+],CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,48.43
2282,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,47.03
2283,O=C([O-])C(C)(C)C.[K+],FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,26.66
2284,O=C([O-])C(C)(C)C.[K+],c1coc(P(c2ccco2)c2ccco2)c1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,0.04
2285,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,22.83
2286,O=C([O-])C(C)(C)C.[K+],CP(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,18.04
2287,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,18.76
2288,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,49.9
2289,O=C([O-])C(C)(C)C.[K+],CP(C)c1ccccc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,18.63
2290,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,54.36
2291,O=C([O-])C(C)(C)C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,37.35
2292,O=C([O-])C(C)(C)C.[K+],CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,45.76
2293,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,44.6
2294,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,47.04
2295,O=C([O-])C(C)(C)C.[K+],CCCCP(CCCC)CCCC,CC(N(C)C)=O,0.1,120,Brc1ccc2c(ccn2Cc2ccccc2)c1,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,23.93
2296,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,30.95
2297,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,39.99
2298,O=C([O-])C(C)(C)C.[K+],CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,11.43
2299,O=C([O-])C(C)(C)C.[K+],Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,65.96
2300,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,65.0
2301,O=C([O-])C(C)(C)C.[K+],CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,71.95
2302,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,60.8
2303,O=C([O-])C(C)(C)C.[K+],COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,51.43
2304,O=C([O-])C(C)(C)C.[K+],COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,14.67
2305,O=C([O-])C(C)(C)C.[K+],CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,79.7
2306,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,72.7
2307,O=C([O-])C(C)(C)C.[K+],FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,56.33
2308,O=C([O-])C(C)(C)C.[K+],c1coc(P(c2ccco2)c2ccco2)c1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,73.55
2309,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,38.72
2310,O=C([O-])C(C)(C)C.[K+],CP(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,69.24
2311,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,71.48
2312,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,73.47
2313,O=C([O-])C(C)(C)C.[K+],CP(C)c1ccccc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,71.49
2314,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,79.56
2315,O=C([O-])C(C)(C)C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,9.18
2316,O=C([O-])C(C)(C)C.[K+],CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,16.84
2317,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,16.24
2318,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,69.5
2319,O=C([O-])C(C)(C)C.[K+],CCCCP(CCCC)CCCC,CC(N(C)C)=O,0.1,120,FC(F)(F)c1cncc(Br)c1,Cn1ccnc1,Cn1cncc1-c1cncc(C(F)(F)F)c1,13.05
2320,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,4.32
2321,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,0.34
2322,O=C([O-])C(C)(C)C.[K+],CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,0.34
2323,O=C([O-])C(C)(C)C.[K+],Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,7.68
2324,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,5.45
2325,O=C([O-])C(C)(C)C.[K+],CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,8.59
2326,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,5.96
2327,O=C([O-])C(C)(C)C.[K+],COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,2.72
2328,O=C([O-])C(C)(C)C.[K+],COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,4.66
2329,O=C([O-])C(C)(C)C.[K+],CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,6.91
2330,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,8.4
2331,O=C([O-])C(C)(C)C.[K+],FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,3.4
2332,O=C([O-])C(C)(C)C.[K+],c1coc(P(c2ccco2)c2ccco2)c1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,3.3
2333,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,3.35
2334,O=C([O-])C(C)(C)C.[K+],CP(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,4.98
2335,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,2.01
2336,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,8.52
2337,O=C([O-])C(C)(C)C.[K+],CP(C)c1ccccc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,2.45
2338,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,9.14
2339,O=C([O-])C(C)(C)C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,3.66
2340,O=C([O-])C(C)(C)C.[K+],CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,8.66
2341,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,3.26
2342,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,4.06
2343,O=C([O-])C(C)(C)C.[K+],CCCCP(CCCC)CCCC,CC(N(C)C)=O,0.1,120,CCOC(=O)c1cc(Br)cn1CC,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,1.71
2344,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,6.53
2345,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,1.52
2346,O=C([O-])C(C)(C)C.[K+],CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,0.97
2347,O=C([O-])C(C)(C)C.[K+],Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,14.94
2348,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,15.59
2349,O=C([O-])C(C)(C)C.[K+],CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,18.85
2350,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,14.14
2351,O=C([O-])C(C)(C)C.[K+],COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,12.99
2352,O=C([O-])C(C)(C)C.[K+],COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,5.5
2353,O=C([O-])C(C)(C)C.[K+],CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,16.56
2354,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,15.61
2355,O=C([O-])C(C)(C)C.[K+],FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,4.9
2356,O=C([O-])C(C)(C)C.[K+],c1coc(P(c2ccco2)c2ccco2)c1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,8.3
2357,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,2.2
2358,O=C([O-])C(C)(C)C.[K+],CP(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,9.63
2359,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,15.17
2360,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,19.05
2361,O=C([O-])C(C)(C)C.[K+],CP(C)c1ccccc1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,17.37
2362,O=C([O-])C(C)(C)C.[K+],c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,18.76
2363,O=C([O-])C(C)(C)C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,3.1
2364,O=C([O-])C(C)(C)C.[K+],CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,13.8
2365,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.1,120,Brc1ccc2occc2c1,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,4.53
